"Observation station","Year","Month","Day","Time [Local time]","Cloud cover [1/8]"
"Lohja Porla","2007","6","5","09:00","Clear (0/8)"
"Lohja Porla","2007","6","5","15:00","Clear (0/8)"
"Lohja Porla","2007","6","5","21:00","Clear (0/8)"
"Lohja Porla","2007","6","6","09:00","Clear (0/8)"
"Lohja Porla","2007","6","6","15:00","Clear (0/8)"
"Lohja Porla","2007","6","6","21:00","Clear (1/8)"
"Lohja Porla","2007","6","7","09:00","Clear (1/8)"
"Lohja Porla","2007","6","7","15:00","Clear (0/8)"
"Lohja Porla","2007","6","7","21:00","Clear (1/8)"
"Lohja Porla","2007","6","8","09:00","Clear (0/8)"
"Lohja Porla","2007","6","8","15:00","Clear (1/8)"
"Lohja Porla","2007","6","8","21:00","Mostly clear (3/8)"
"Lohja Porla","2007","6","9","09:00","Clear (0/8)"
"Lohja Porla","2007","6","9","15:00","Clear (0/8)"
"Lohja Porla","2007","6","9","21:00","Mostly clear (2/8)"
"Lohja Porla","2007","6","10","09:00","Clear (0/8)"
"Lohja Porla","2007","6","10","15:00","Mostly cloudy (6/8)"
"Lohja Porla","2007","6","10","21:00","Mostly clear (2/8)"
"Lohja Porla","2007","6","11","09:00","Clear (0/8)"
"Lohja Porla","2007","6","11","15:00","Partly cloudy (4/8)"
"Lohja Porla","2007","6","11","21:00","Mostly cloudy (7/8)"
"Lohja Porla","2007","6","12","09:00","Cloudy (8/8)"
"Lohja Porla","2007","6","12","15:00","Cloudy (8/8)"
"Lohja Porla","2007","6","12","21:00","Clear (1/8)"
"Lohja Porla","2007","6","13","09:00","Mostly cloudy (6/8)"
"Lohja Porla","2007","6","13","15:00","Mostly cloudy (6/8)"
"Lohja Porla","2007","6","13","21:00","Clear (0/8)"
"Lohja Porla","2007","6","14","09:00","Cloudy (8/8)"
"Lohja Porla","2007","6","14","15:00","Cloudy (8/8)"
"Lohja Porla","2007","6","14","21:00","Cloudy (8/8)"
"Lohja Porla","2007","6","15","09:00","Mostly cloudy (6/8)"
"Lohja Porla","2007","6","15","15:00","Clear (1/8)"
"Lohja Porla","2007","6","15","21:00","Clear (0/8)"
"Lohja Porla","2007","6","16","09:00","Clear (0/8)"
"Lohja Porla","2007","6","16","15:00","Clear (1/8)"
"Lohja Porla","2007","6","16","21:00","Clear (0/8)"
"Lohja Porla","2007","6","17","09:00","Partly cloudy (4/8)"
"Lohja Porla","2007","6","17","15:00","Mostly cloudy (7/8)"
"Lohja Porla","2007","6","17","21:00","Cloudy (8/8)"
"Lohja Porla","2007","6","18","09:00","Cloudy (8/8)"
"Lohja Porla","2007","6","18","15:00","Cloudy (8/8)"
"Lohja Porla","2007","6","18","21:00","Clear (0/8)"
"Lohja Porla","2007","6","19","09:00","Mostly cloudy (6/8)"
"Lohja Porla","2007","6","19","15:00","Mostly clear (2/8)"
"Lohja Porla","2007","6","19","21:00","Clear (1/8)"
"Lohja Porla","2007","6","20","09:00","Clear (0/8)"
"Lohja Porla","2007","6","20","15:00","Partly cloudy (4/8)"
"Lohja Porla","2007","6","20","21:00","Clear (1/8)"
"Lohja Porla","2007","6","21","09:00","Cloudy (8/8)"
"Lohja Porla","2007","6","21","15:00","Mostly clear (3/8)"
"Lohja Porla","2007","6","21","21:00","Mostly clear (3/8)"
"Lohja Porla","2007","6","22","09:00","Clear (1/8)"
"Lohja Porla","2007","6","22","15:00","Mostly clear (2/8)"
"Lohja Porla","2007","6","22","21:00","Clear (0/8)"
"Lohja Porla","2007","6","23","09:00","Clear (0/8)"
"Lohja Porla","2007","6","23","15:00","Clear (0/8)"
"Lohja Porla","2007","6","23","21:00","Partly cloudy (5/8)"
"Lohja Porla","2007","6","24","09:00","Mostly cloudy (7/8)"
"Lohja Porla","2007","6","24","15:00","Mostly cloudy (6/8)"
"Lohja Porla","2007","6","24","21:00","Partly cloudy (5/8)"
"Lohja Porla","2007","6","25","09:00","Clear (1/8)"
"Lohja Porla","2007","6","25","15:00","Mostly clear (2/8)"
"Lohja Porla","2007","6","25","21:00","Mostly clear (3/8)"
"Lohja Porla","2007","6","26","09:00","Cloudy (8/8)"
"Lohja Porla","2007","6","26","15:00","Cloudy (8/8)"
"Lohja Porla","2007","6","26","21:00","Partly cloudy (4/8)"
"Lohja Porla","2007","6","27","09:00","Cloudy (8/8)"
"Lohja Porla","2007","6","27","15:00","Cloudy (8/8)"
"Lohja Porla","2007","6","27","21:00","Cloudy (8/8)"
"Lohja Porla","2007","6","28","09:00","Cloudy (8/8)"
"Lohja Porla","2007","6","28","15:00","Cloudy (8/8)"
"Lohja Porla","2007","6","28","21:00","Mostly cloudy (7/8)"
"Lohja Porla","2007","6","29","09:00","Partly cloudy (4/8)"
"Lohja Porla","2007","6","29","15:00","Cloudy (8/8)"
"Lohja Porla","2007","6","29","21:00","Mostly cloudy (6/8)"
"Lohja Porla","2007","6","30","09:00","Mostly cloudy (7/8)"
"Lohja Porla","2007","6","30","15:00","Partly cloudy (4/8)"
"Lohja Porla","2007","6","30","21:00","Clear (0/8)"
"Lohja Porla","2007","7","1","09:00","Mostly cloudy (7/8)"
"Lohja Porla","2007","7","1","15:00","Partly cloudy (5/8)"
"Lohja Porla","2007","7","1","21:00","Clear (1/8)"
"Lohja Porla","2007","7","2","09:00","Mostly cloudy (7/8)"
"Lohja Porla","2007","7","2","15:00","Partly cloudy (5/8)"
"Lohja Porla","2007","7","2","21:00","Mostly cloudy (7/8)"
"Lohja Porla","2007","7","3","09:00","Clear (0/8)"
"Lohja Porla","2007","7","3","15:00","Mostly clear (2/8)"
"Lohja Porla","2007","7","3","21:00","Clear (0/8)"
"Lohja Porla","2007","7","4","09:00","Clear (1/8)"
"Lohja Porla","2007","7","4","15:00","Mostly cloudy (7/8)"
"Lohja Porla","2007","7","4","21:00","Clear (1/8)"
"Lohja Porla","2007","7","5","09:00","Clear (1/8)"
"Lohja Porla","2007","7","5","15:00","Clear (1/8)"
"Lohja Porla","2007","7","5","21:00","Clear (1/8)"
"Lohja Porla","2007","7","6","09:00","Cloudy (8/8)"
"Lohja Porla","2007","7","6","15:00","Cloudy (8/8)"
"Lohja Porla","2007","7","6","21:00","Cloudy (8/8)"
"Lohja Porla","2007","7","7","09:00","Partly cloudy (5/8)"
"Lohja Porla","2007","7","7","15:00","Partly cloudy (5/8)"
"Lohja Porla","2007","7","7","21:00","Cloudy (8/8)"
"Lohja Porla","2007","7","8","09:00","Cloudy (8/8)"
"Lohja Porla","2007","7","8","15:00","Mostly cloudy (6/8)"
"Lohja Porla","2007","7","8","21:00","Mostly cloudy (7/8)"
"Lohja Porla","2007","7","9","09:00","Cloudy (8/8)"
"Lohja Porla","2007","7","9","15:00","Mostly cloudy (6/8)"
"Lohja Porla","2007","7","9","21:00","Mostly cloudy (7/8)"
"Lohja Porla","2007","7","10","09:00","Cloudy (8/8)"
"Lohja Porla","2007","7","10","15:00","Cloudy (8/8)"
"Lohja Porla","2007","7","10","21:00","Partly cloudy (5/8)"
"Lohja Porla","2007","7","11","09:00","Cloudy (8/8)"
"Lohja Porla","2007","7","11","15:00","Cloudy (8/8)"
"Lohja Porla","2007","7","11","21:00","Cloudy (8/8)"
"Lohja Porla","2007","7","12","09:00","Clear (1/8)"
"Lohja Porla","2007","7","12","15:00","Clear (0/8)"
"Lohja Porla","2007","7","12","21:00","Mostly clear (2/8)"
"Lohja Porla","2007","7","13","09:00","Mostly cloudy (7/8)"
"Lohja Porla","2007","7","13","15:00","Partly cloudy (4/8)"
"Lohja Porla","2007","7","13","21:00","Clear (1/8)"
"Lohja Porla","2007","7","14","09:00","Clear (1/8)"
"Lohja Porla","2007","7","14","15:00","Cloudy (8/8)"
"Lohja Porla","2007","7","14","21:00","Mostly clear (2/8)"
"Lohja Porla","2007","7","15","09:00","Cloudy (8/8)"
"Lohja Porla","2007","7","15","15:00","Mostly cloudy (7/8)"
"Lohja Porla","2007","7","15","21:00","Mostly cloudy (7/8)"
"Lohja Porla","2007","7","16","09:00","Clear (0/8)"
"Lohja Porla","2007","7","16","15:00","Mostly clear (2/8)"
"Lohja Porla","2007","7","16","21:00","Clear (1/8)"
"Lohja Porla","2007","7","17","09:00","Clear (0/8)"
"Lohja Porla","2007","7","17","15:00","Clear (1/8)"
"Lohja Porla","2007","7","17","21:00","Mostly cloudy (7/8)"
"Lohja Porla","2007","7","18","09:00","Mostly clear (3/8)"
"Lohja Porla","2007","7","18","15:00","Mostly clear (2/8)"
"Lohja Porla","2007","7","18","21:00","Cloudy (8/8)"
"Lohja Porla","2007","7","19","09:00","Cloudy (8/8)"
"Lohja Porla","2007","7","19","15:00","Clear (1/8)"
"Lohja Porla","2007","7","19","21:00","Cloudy (8/8)"
"Lohja Porla","2007","7","20","09:00","Partly cloudy (4/8)"
"Lohja Porla","2007","7","20","15:00","Mostly cloudy (7/8)"
"Lohja Porla","2007","7","20","21:00","Mostly cloudy (7/8)"
"Lohja Porla","2007","7","21","09:00","Clear (1/8)"
"Lohja Porla","2007","7","21","15:00","Mostly cloudy (6/8)"
"Lohja Porla","2007","7","21","21:00","Clear (1/8)"
"Lohja Porla","2007","7","22","09:00","Clear (0/8)"
"Lohja Porla","2007","7","22","15:00","Clear (0/8)"
"Lohja Porla","2007","7","22","21:00","Clear (0/8)"
"Lohja Porla","2007","7","23","09:00","Clear (0/8)"
"Lohja Porla","2007","7","23","15:00","Mostly cloudy (7/8)"
"Lohja Porla","2007","7","23","21:00","Cloudy (8/8)"
"Lohja Porla","2007","7","24","09:00","Cloudy (8/8)"
"Lohja Porla","2007","7","24","15:00","Cloudy (8/8)"
"Lohja Porla","2007","7","24","21:00","Mostly clear (2/8)"
"Lohja Porla","2007","7","25","09:00","Cloudy (8/8)"
"Lohja Porla","2007","7","25","15:00","Cloudy (8/8)"
"Lohja Porla","2007","7","25","21:00","Mostly cloudy (7/8)"
"Lohja Porla","2007","7","26","09:00","Cloudy (8/8)"
"Lohja Porla","2007","7","26","15:00","Partly cloudy (4/8)"
"Lohja Porla","2007","7","26","21:00","Clear (0/8)"
"Lohja Porla","2007","7","27","09:00","Clear (0/8)"
"Lohja Porla","2007","7","27","15:00","Cloudy (8/8)"
"Lohja Porla","2007","7","27","21:00","Cloudy (8/8)"
"Lohja Porla","2007","7","28","09:00","Mostly clear (3/8)"
"Lohja Porla","2007","7","28","15:00","Partly cloudy (5/8)"
"Lohja Porla","2007","7","28","21:00","Clear (1/8)"
"Lohja Porla","2007","7","29","09:00","Mostly cloudy (7/8)"
"Lohja Porla","2007","7","29","15:00","Cloudy (8/8)"
"Lohja Porla","2007","7","29","21:00","Mostly clear (3/8)"
"Lohja Porla","2007","7","30","09:00","Cloudy (8/8)"
"Lohja Porla","2007","7","30","15:00","Mostly cloudy (7/8)"
"Lohja Porla","2007","7","30","21:00","Cloudy (8/8)"
"Lohja Porla","2007","7","31","09:00","Cloudy (8/8)"
"Lohja Porla","2007","7","31","15:00","Cloudy (8/8)"
"Lohja Porla","2007","7","31","21:00","Mostly cloudy (7/8)"
"Lohja Porla","2007","8","1","09:00","Mostly cloudy (7/8)"
"Lohja Porla","2007","8","1","15:00","Partly cloudy (4/8)"
"Lohja Porla","2007","8","1","21:00","Clear (1/8)"
"Lohja Porla","2007","8","2","09:00","Cloudy (8/8)"
"Lohja Porla","2007","8","2","15:00","Mostly cloudy (7/8)"
"Lohja Porla","2007","8","2","21:00","Mostly clear (3/8)"
"Lohja Porla","2007","8","3","09:00","Cloudy (8/8)"
"Lohja Porla","2007","8","3","15:00","Clear (0/8)"
"Lohja Porla","2007","8","3","21:00","Clear (1/8)"
"Lohja Porla","2007","8","4","09:00","Clear (0/8)"
"Lohja Porla","2007","8","4","15:00","Mostly clear (3/8)"
"Lohja Porla","2007","8","4","21:00","Clear (0/8)"
"Lohja Porla","2007","8","5","09:00","Clear (1/8)"
"Lohja Porla","2007","8","5","15:00","Clear (1/8)"
"Lohja Porla","2007","8","5","21:00","Clear (1/8)"
"Lohja Porla","2007","8","6","09:00","Mostly clear (3/8)"
"Lohja Porla","2007","8","6","15:00","Clear (0/8)"
"Lohja Porla","2007","8","6","21:00","Clear (0/8)"
